game_id,date_time_utc,home_score,away_score,home_team_id,away_team_id,referee_id,stadium_id,home_manager_id,away_manager_id,expanded_minutes,season_name,matchday,attendance,knockout_game,last_updated_utc,extra_time,penalties,home_penalties,away_penalties,home_score_outlier,away_score_outlier,expanded_minutes_outlier,season_name_outlier,matchday_outlier,attendance_outlier,extra_time_outlier,penalties_outlier,home_penalties_outlier,away_penalties_outlier
EGMP6NB4qa,2018-07-15 00:00:00 UTC,3,1,mKAqBBmqbg,X0Oq66zq6D,0Oq6vG2q6D,eVq3alGMWO,gjMNk8v5Kp,ljqExEA5x0,98,2018,20,16000,False,2018-07-15 18:04:49 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gjMNg8wk5K,2018-07-15 00:00:00 UTC,3,2,kRQand1MKZ,a2lqR4JMr0,,eV5DzVRQKn,OlMlYvy5Lz,aDQ009EQEv,97,2018,20,23667,False,2018-07-17 15:59:36 UTC,,,,,False,False,False,False,False,False,False,False,False,False
eV5D7nwEMK,2018-07-15 00:00:00 UTC,2,1,jYQJ8EW5GR,kRQabn8MKZ,vzqoWjkqap,vzqoJrj5ap,eVq3mZVMWO,Xj5Yx60Mbd,98,2018,20,23420,False,2018-07-16 17:00:25 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KAqBmwmX5b,2018-07-15 00:00:00 UTC,1,0,KPqjw8PQ6v,7vQ7BBzqD1,Xj5YWgaQbd,9YqdkYR5vJ,gOMnwm85wN,vzqo3mNqap,105,2018,17,3375,False,2018-07-17 23:15:06 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Pk5LBNnLQO,2018-07-15 00:00:00 UTC,3,1,EKXMeX3Q64,lgpMOvnQzy,9vQ202r5K6,xW5pwORMg1,vzqoAjJMap,KAqB3DmQbg,99,2018,20,20504,False,2018-07-15 18:55:53 UTC,,,,,False,False,False,False,False,False,False,False,False,False
7vQ7dp4EMD,2018-07-14 23:30:00 UTC,2,3,19vQ2095K6,kaDQ0wRqEv,KAqB3m7Qbg,wvq9p775Wn,4JMAEj1MKg,KXMeab1M64,99,2018,20,36573,False,2018-07-18 11:54:48 UTC,,,,,False,False,False,False,False,False,False,False,False,False
raMybpRk5d,2018-07-14 23:30:00 UTC,2,0,APk5LGOMOW,0KPqjA456v,odMX96a5YL,NWMW8pj5lz,0x5gDGXq7O,odMXaYo5YL,96,2018,20,15485,False,2018-07-16 14:11:40 UTC,,,,,False,False,False,False,False,False,False,False,False,False
2vQ1y7XlQr,2018-07-14 23:00:00 UTC,3,2,a2lqRX2Mr0,Z2vQ1xlqrA,315VrXb59x,NWMW84L5lz,vzqo2dv5ap,N6MmpyLQEG,96,2018,20,16793,False,2018-07-16 17:45:20 UTC,,,,,False,False,False,False,False,False,False,False,False,False
a35r71eLqL,2018-07-14 23:00:00 UTC,2,0,Vj58weDM8n,mvzqoLZQap,gjMNk4v5Kp,eVq32yn5WO,jYQJozVMGR,0x5gN9PM7O,95,2018,20,21085,False,2018-07-16 01:04:39 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Oa5wb9bBM1,2018-07-14 23:00:00 UTC,1,2,eV5D2w9QKn,XVqKeVKM01,9vQ28Bx5K6,e7MzlRjqr0,OlMlY7P5Lz,e7Mz3xj5r0,104,2018,17,8761,False,2018-07-19 02:14:12 UTC,,,,,False,False,False,False,False,False,False,False,False,False
eVq3dEdnQW,2018-07-14 23:00:00 UTC,0,4,raMyrr25d2,zeQZeazqKw,ljqEyb4qx0,gpMOoayMzy,NWMWR7eQlz,2lqREma5r0,95,2018,17,2376,False,2018-08-01 18:57:36 UTC,,,,,False,False,False,False,False,False,False,False,False,False
jYQJwnwWMG,2018-07-12 02:30:00 UTC,1,0,7vQ7BBzqD1,eV5D2w9QKn,0Oq6AZ756D,a35rBro5L6,vzqo3mNqap,OlMlY7P5Lz,98,2018,17,3191,False,2018-07-17 22:35:34 UTC,,,,,False,False,False,False,False,False,False,False,False,False
wvq9d7J75W,2018-07-12 00:30:00 UTC,3,4,X0Oq66zq6D,9z5k7Yg5A3,gOMnB7AMwN,9YqdkYR5vJ,ljqExEA5x0,0Oq6vPrq6D,102,2018,20,12008,False,2018-07-13 21:23:56 UTC,,,,,False,False,False,False,False,False,False,False,False,False
2lqRnNnDqr,2018-07-12 00:30:00 UTC,3,1,4JMAk47qKg,XVqKeVKM01,gOMn7Lx5wN,0x5g6ojM7O,KPqj1W256v,e7Mz3xj5r0,99,2018,17,3308,False,2018-07-19 19:24:50 UTC,,,,,False,False,False,False,False,False,False,False,False,False
vzqoxWxvQa,2018-07-11 23:00:00 UTC,2,0,zeQZeazqKw,aDQ0lzvQEv,KPqj1zn56v,gpMOrLOQzy,2lqREma5r0,0Oq6mKg56D,96,2018,17,3409,False,2018-07-18 00:56:14 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9z5kV8APMA,2018-07-11 23:00:00 UTC,3,0,Vj58weDM8n,APk5LGOMOW,,eVq32yn5WO,jYQJozVMGR,0x5gDGXq7O,97,2018,20,18706,False,2018-07-14 01:20:10 UTC,,,,,False,False,False,False,False,False,False,False,False,False
2lqRn8gAqr,2018-07-08 23:00:00 UTC,1,0,Vj58weDM8n,a2lqRX2Mr0,EGMPPnAMaY,eVq32yn5WO,jYQJozVMGR,vzqo2dv5ap,97,2018,19,30027,False,2018-07-10 22:38:42 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KAqBm6nv5b,2018-07-08 03:00:00 UTC,4,1,eVq3ya6MWO,jYQJ8EW5GR,jYQJnoVQGR,7vQ7xbOMD1,0Oq6zkzq6D,eVq3mZVMWO,98,2018,19,22000,False,2018-07-10 20:36:38 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0Oq6dj4dM6,2018-07-08 03:00:00 UTC,2,1,WBLMvYAQxe,0KPqjA456v,EGMPLlxMaY,p6qbX06M0G,gpMOYv1qzy,odMXaYo5YL,100,2018,19,21144,False,2018-07-10 14:52:18 UTC,,,,,False,False,False,False,False,False,False,False,False,False
vzqox1LZQa,2018-07-08 02:30:00 UTC,4,0,kaDQ0wRqEv,mvzqoLZQap,9vQ202r5K6,wvq9p1Y5Wn,KXMeab1M64,0x5gN9PM7O,97,2018,19,21211,False,2018-07-10 12:21:03 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gOMnV1yOMw,2018-07-08 02:30:00 UTC,3,2,lgpMOvnQzy,X0Oq66zq6D,KAqB3m7Qbg,ljqEDnO5x0,KAqB3DmQbg,ljqExEA5x0,99,2018,19,22120,False,2018-07-16 15:38:24 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gpMOGD32Mz,2018-07-08 02:00:00 UTC,2,0,a2lqR4JMr0,mKAqBBmqbg,gjMNk4v5Kp,e7MzlRjqr0,aDQ009EQEv,gjMNk8v5Kp,98,2018,19,17319,False,2018-07-08 20:19:25 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gOMnVBVxMw,2018-07-08 02:00:00 UTC,3,1,7vQ7BBzqD1,4JMAk47qKg,9vQ28Bx5K6,a35rBro5L6,vzqo3mNqap,KPqj1W256v,100,2018,16,3172,False,2018-07-08 04:45:11 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Oa5wbexAM1,2018-07-08 01:00:00 UTC,3,0,YgOMngl5wN,kRQand1MKZ,315VrXb59x,0x5g6ojM7O,EGMPL0yMaY,OlMlYvy5Lz,98,2018,19,13947,False,2018-07-10 15:48:58 UTC,,,,,False,False,False,False,False,False,False,False,False,False
eVq3d7XyQW,2018-07-08 00:30:00 UTC,2,2,Z2vQ1xlqrA,kRQabn8MKZ,9YqdEL9QvJ,NPqxy6XQ9d,N6MmpyLQEG,Xj5Yx60Mbd,96,2018,19,21064,False,2018-07-12 09:54:40 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gpMOGVGRMz,2018-07-08 00:00:00 UTC,2,1,XVqKeVKM01,aDQ0lzvQEv,ljqEyb4qx0,vzqoJrj5ap,e7Mz3xj5r0,0Oq6mKg56D,98,2018,16,4621,False,2018-07-19 18:07:44 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0x5gOK0b57,2018-07-07 23:30:00 UTC,0,0,19vQ2095K6,jYQJ19EqGR,7VqG6KX5vW,wvq9p775Wn,4JMAEj1MKg,odMXxreMYL,97,2018,19,16484,False,2018-07-11 15:49:15 UTC,,,,,False,False,False,False,False,False,False,False,False,False
NWMW2ZJjQl,2018-07-07 23:30:00 UTC,2,1,APk5LGOMOW,pzeQZ6xQKw,vzqoWjkqap,NWMW8pj5lz,0x5gDGXq7O,kRQa99OQKZ,96,2018,19,16030,False,2018-07-09 10:05:16 UTC,,,,,False,False,False,False,False,False,False,False,False,False
7VqG79WWqv,2018-07-07 23:00:00 UTC,0,2,9z5k7Yg5A3,KAqBN0Vqbg,e7MzPKXqr0,NWMW8ZN5lz,0Oq6vPrq6D,7vQ7z0dqD1,95,2018,19,17025,False,2018-07-09 13:56:21 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0Oq6d0d7M6,2018-07-07 23:00:00 UTC,1,3,raMyrr25d2,KPqjw8PQ6v,a35rXdGQL6,gpMOoayMzy,NWMWR7eQlz,gOMnwm85wN,96,2018,16,2846,False,2018-07-16 03:33:45 UTC,,,,,False,False,False,False,False,False,False,False,False,False
7VqG7G7Xqv,2018-07-07 03:00:00 UTC,4,0,Pk5LeeNqOW,eV5D2w9QKn,0Oq6mXx56D,p6qbX06M0G,9z5krYJMA3,OlMlY7P5Lz,96,2018,16,17930,False,2018-07-13 00:49:05 UTC,,,,,False,False,False,False,False,False,False,False,False,False
N6MmV1Le5E,2018-07-05 02:30:00 UTC,2,2,kaDQ0wRqEv,EKXMeX3Q64,zeQZl7D5Kw,wvq9p1Y5Wn,KXMeab1M64,vzqoAjJMap,96,2018,19,25462,False,2018-07-06 20:34:39 UTC,,,,,False,False,False,False,False,False,False,False,False,False
jYQJwP6BMG,2018-07-05 02:00:00 UTC,4,2,a2lqR4JMr0,Z2vQ1xlqrA,4wM40nzMjB,e7MzlRjqr0,aDQ009EQEv,N6MmpyLQEG,105,2018,19,19206,False,2018-07-12 09:56:59 UTC,,,,,False,False,False,False,False,False,False,False,False,False
p6qbBl18q0,2018-07-05 01:00:00 UTC,1,2,pzeQZ6xQKw,jYQJ19EqGR,zeQZlGK5Kw,9z5ka6gQA3,kRQa99OQKZ,odMXxreMYL,100,2018,19,16374,False,2018-07-06 20:47:04 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0x5gOZOj57,2018-07-05 00:50:00 UTC,4,1,zeQZeazqKw,KPqjw8PQ6v,odMX90o5YL,gpMOrLOQzy,2lqREma5r0,gOMnwm85wN,95,2018,16,5295,False,2018-07-11 01:38:33 UTC,,,,,False,False,False,False,False,False,False,False,False,False
ljqE7o3AMx,2018-07-05 00:00:00 UTC,3,2,mKAqBBmqbg,KAqBN0Vqbg,,eVq3alGMWO,gjMNk8v5Kp,7vQ7z0dqD1,98,2018,19,17298,False,2018-07-09 16:59:36 UTC,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False
Xj5YEe3w5b,2018-07-04 23:00:00 UTC,4,3,kRQand1MKZ,kRQabn8MKZ,ljqExYw5x0,eV5DzVRQKn,OlMlYvy5Lz,Xj5Yx60Mbd,100,2018,19,20559,False,2018-09-12 14:00:25 UTC,,,,,False,False,False,False,False,False,False,False,False,False
e7MzbYR9Mr,2018-07-04 02:30:00 UTC,2,2,YgOMngl5wN,eVq3ya6MWO,gjMNk4v5Kp,0x5g6ojM7O,EGMPL0yMaY,0Oq6zkzq6D,101,2018,19,16037,False,2018-07-05 13:18:47 UTC,,,,,False,False,False,False,False,False,False,False,False,False
XVqK3yvKq0,2018-07-01 23:00:00 UTC,0,1,lgpMOvnQzy,pzeQZ6xQKw,7VqG6KX5vW,ljqEDnO5x0,KAqB3DmQbg,kRQa99OQKZ,100,2018,18,21038,False,2018-07-05 14:17:11 UTC,,,,,False,False,False,False,False,False,False,False,False,False
NWMW2r2zQl,2018-07-01 22:00:00 UTC,2,0,KPqjw8PQ6v,aDQ0lzvQEv,BLMvDxAqxe,9YqdkYR5vJ,gOMnwm85wN,0Oq6mKg56D,95,2018,15,2858,False,2018-07-04 23:52:40 UTC,,,,,False,False,False,False,False,False,False,False,False,False
BLMvmxOAQx,2018-07-01 21:05:00 UTC,0,1,kRQabn8MKZ,a2lqRX2Mr0,9vQ202r5K6,2lqRRVnqr0,Xj5Yx60Mbd,Xj5Yre0qbd,100,2018,18,26363,False,2018-07-03 18:05:27 UTC,,,,,False,False,False,False,False,False,False,False,False,False
4wM447rkMj,2018-07-01 02:00:00 UTC,3,3,0KPqjA456v,kaDQ0wRqEv,9YqdEL9QvJ,Oa5wY94Q14,odMXaYo5YL,KXMeab1M64,96,2018,18,50743,False,2018-07-03 18:33:12 UTC,,,,,False,False,False,False,False,True,False,False,False,False
Oa5wb9bXM1,2018-07-01 02:00:00 UTC,1,0,7vQ7BBzqD1,Pk5LeeNqOW,gOMn7Lx5wN,a35rBro5L6,vzqo3mNqap,9z5krYJMA3,99,2018,15,4781,False,2018-07-01 04:33:47 UTC,,,,,False,False,False,False,False,False,False,False,False,False
eVq3dEdgQW,2018-07-01 02:00:00 UTC,3,1,eV5D2w9QKn,raMyrr25d2,2lqRymD5r0,e7MzlRjqr0,OlMlY7P5Lz,NWMWR7eQlz,96,2018,15,8394,False,2018-07-03 22:58:17 UTC,,,,,False,False,False,False,False,False,False,False,False,False
xW5pel3Gqg,2018-07-01 00:00:00 UTC,4,1,eVq3ya6MWO,9z5k7Yg5A3,KAqB3m7Qbg,7vQ7xbOMD1,0Oq6zkzq6D,0Oq6vPrq6D,100,2018,18,22000,False,2018-07-02 18:11:31 UTC,,,,,False,False,False,False,False,False,False,False,False,False
aDQ0y7YBME,2018-07-01 00:00:00 UTC,3,2,X0Oq66zq6D,Vj58weDM8n,jYQJnoVQGR,9YqdkYR5vJ,ljqExEA5x0,jYQJozVMGR,99,2018,18,15204,False,2018-07-03 18:49:31 UTC,,,,,False,False,False,False,False,False,False,False,False,False
4JMApGZlQK,2018-06-30 23:30:00 UTC,3,2,19vQ2095K6,EKXMeX3Q64,vzqoWjkqap,wvq9p775Wn,4JMAEj1MKg,vzqoAjJMap,99,2018,18,19371,False,2018-07-03 03:00:27 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KPqjNlanq6,2018-06-30 23:30:00 UTC,2,1,mvzqoLZQap,a2lqR4JMr0,Pk5LRpDQOW,p6qbeb850G,0x5gN9PM7O,aDQ009EQEv,105,2018,18,16680,False,2018-07-02 22:15:36 UTC,,,,,False,False,False,False,False,False,False,False,False,False
kRQa3E8m5K,2018-06-30 23:00:00 UTC,2,0,APk5LGOMOW,Z2vQ1xlqrA,EGMPLlxMaY,NWMW8pj5lz,0x5gDGXq7O,N6MmpyLQEG,98,2018,18,16142,False,2018-07-03 15:38:12 UTC,,,,,False,False,False,False,False,False,False,False,False,False
NPqxb1YGM9,2018-06-30 23:00:00 UTC,4,0,KAqBN0Vqbg,jYQJ8EW5GR,315VrXb59x,NWMWoaeMlz,7vQ7z0dqD1,BLMvnZlMxe,95,2018,18,71932,False,2018-07-02 18:00:56 UTC,,,,,False,False,False,False,False,True,False,False,False,False
zeQZ4N6x5K,2018-06-30 20:30:00 UTC,2,3,jYQJ19EqGR,WBLMvYAQxe,e7MzPKXqr0,9Yqda07QvJ,odMXxreMYL,gpMOYv1qzy,97,2018,18,47521,False,2018-07-02 18:06:16 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KAqBmwm75b,2018-06-30 19:30:00 UTC,0,3,XVqKeVKM01,zeQZeazqKw,eVq3J465WO,vzqoJrj5ap,e7Mz3xj5r0,2lqREma5r0,94,2018,15,4017,False,2018-07-03 22:22:17 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9vQ2y7EYqK,2018-06-30 00:00:00 UTC,0,1,kRQand1MKZ,mKAqBBmqbg,EGMPPnAMaY,eV5DzVRQKn,OlMlYvy5Lz,gjMNk8v5Kp,101,2018,18,22345,False,2018-07-03 15:22:02 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Xj5YErEx5b,2018-06-28 02:30:00 UTC,1,1,Pk5LeeNqOW,raMyrr25d2,0Oq6AZ756D,p6qbX06M0G,9z5krYJMA3,NWMWR7eQlz,95,2018,15,18237,False,2018-07-11 20:32:39 UTC,,,,,False,False,False,False,False,False,False,False,False,False
jYQJwnwEMG,2018-06-28 02:00:00 UTC,0,0,eV5D2w9QKn,7vQ7BBzqD1,ljqEymNqx0,e7MzlRjqr0,OlMlY7P5Lz,vzqo3mNqap,94,2018,15,8504,False,2018-07-12 19:29:59 UTC,,,,,False,False,False,False,False,False,False,False,False,False
N6MmV3Vw5E,2018-06-27 23:30:00 UTC,1,2,XVqKeVKM01,4JMAk47qKg,4wM4mGg5jB,vzqoJrj5ap,e7Mz3xj5r0,KPqj1W256v,99,2018,15,3215,False,2018-07-10 20:05:58 UTC,,,,,False,False,False,False,False,False,False,False,False,False
odMX2NgrqY,2018-06-24 21:00:00 UTC,2,1,Vj58weDM8n,kRQabn8MKZ,e7MzPKXqr0,eVq32yn5WO,jYQJozVMGR,Xj5Yx60Mbd,95,2018,17,23930,False,2018-06-26 16:16:41 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9Yqdgl9j5v,2018-06-24 20:30:00 UTC,1,1,KAqBN0Vqbg,WBLMvYAQxe,9YqdEL9QvJ,NWMWoaeMlz,7vQ7z0dqD1,gpMOYv1qzy,99,2018,17,45116,False,2018-06-29 23:15:33 UTC,,,,,False,False,False,False,False,False,False,False,False,False
KXMeGbdXq6,2018-06-24 02:30:00 UTC,2,0,eVq3ya6MWO,mvzqoLZQap,315VrXb59x,7vQ7xbOMD1,0Oq6zkzq6D,0x5gN9PM7O,96,2018,17,22000,False,2018-06-28 00:14:35 UTC,,,,,False,False,False,False,False,False,False,False,False,False
OlMlP1dEML,2018-06-24 02:00:00 UTC,1,1,a2lqR4JMr0,0KPqjA456v,zeQZl7D5Kw,e7MzlRjqr0,aDQ009EQEv,odMXaYo5YL,98,2018,17,18472,False,2018-06-26 17:10:36 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Vj58d8jJ58,2018-06-24 02:00:00 UTC,1,1,jYQJ19EqGR,X0Oq66zq6D,gjMNk4v5Kp,9Yqda07QvJ,odMXxreMYL,ljqExEA5x0,97,2018,17,39513,False,2018-06-26 14:12:02 UTC,,,,,False,False,False,False,False,False,False,False,False,False
raMybp7k5d,2018-06-24 01:00:00 UTC,3,2,pzeQZ6xQKw,kRQand1MKZ,9vQ202r5K6,9z5ka6gQA3,kRQa99OQKZ,OlMlYvy5Lz,103,2018,17,13664,False,2018-06-29 08:49:45 UTC,,,,,False,False,False,False,False,False,False,False,False,False
7vQ7dplEMD,2018-06-24 00:30:00 UTC,3,2,Z2vQ1xlqrA,YgOMngl5wN,,NPqxy6XQ9d,N6MmpyLQEG,EGMPL0yMaY,98,2018,17,20081,False,2018-06-25 17:53:30 UTC,,,,,False,False,False,False,False,False,False,False,False,False
e7MzbPbPMr,2018-06-24 00:00:00 UTC,2,0,KPqjw8PQ6v,eV5D2w9QKn,Xj5YWgaQbd,9YqdkYR5vJ,gOMnwm85wN,OlMlY7P5Lz,96,2018,14,3317,False,2018-06-26 16:16:51 UTC,,,,,False,False,False,False,False,False,False,False,False,False
eV5D7nXEMK,2018-06-23 23:30:00 UTC,0,2,jYQJ8EW5GR,APk5LGOMOW,Pk5LRpDQOW,vzqoJrj5ap,BLMvnZlMxe,0x5gDGXq7O,100,2018,17,23498,False,2018-09-12 14:00:22 UTC,,,,,False,False,False,False,False,False,False,False,False,False
ljqE7W7YMx,2018-06-23 23:00:00 UTC,0,1,aDQ0lzvQEv,XVqKeVKM01,BLMvXYAqxe,vzqoGO7qap,0Oq6mKg56D,e7Mz3xj5r0,98,2018,14,4005,False,2018-07-10 20:33:53 UTC,,,,,False,False,False,False,False,False,False,False,False,False
a35r71WLqL,2018-06-23 22:00:00 UTC,3,0,a2lqRX2Mr0,mKAqBBmqbg,KAqB3m7Qbg,NWMW84L5lz,Xj5Yre0qbd,gjMNk8v5Kp,100,2018,17,20827,False,2018-07-05 04:35:22 UTC,,,,,False,False,False,False,False,False,False,False,False,False
2vQ1y7xlQr,2018-06-23 21:00:00 UTC,4,0,9z5k7Yg5A3,lgpMOvnQzy,vzqoWjkqap,NWMW8ZN5lz,0Oq6vPrq6D,KAqB3DmQbg,99,2018,17,15250,False,2018-06-24 20:14:16 UTC,,,,,False,False,False,False,False,False,False,False,False,False
p6qbBdBaq0,2018-06-23 20:00:00 UTC,1,4,7vQ7BBzqD1,zeQZeazqKw,2lqRG1WQr0,a35rBro5L6,vzqo3mNqap,2lqREma5r0,95,2018,14,4032,False,2018-06-27 23:09:18 UTC,,,,,False,False,False,False,False,False,False,False,False,False
XVqK3o3Nq0,2018-06-23 00:30:00 UTC,1,3,4JMAk47qKg,Pk5LeeNqOW,a35rXdGQL6,0x5g6ojM7O,KPqj1W256v,9z5krYJMA3,98,2018,14,3480,False,2018-06-23 02:48:03 UTC,,,,,False,False,False,False,False,False,False,False,False,False
BLMvmRm8Qx,2018-06-17 00:00:00 UTC,1,1,KPqjw8PQ6v,Pk5LeeNqOW,ljqEyb4qx0,9YqdkYR5vJ,gOMnwm85wN,9z5krYJMA3,97,2018,13,4093,False,2018-06-28 20:16:24 UTC,,,,,False,False,False,False,False,False,False,False,False,False
zeQZ4l4N5K,2018-06-16 23:30:00 UTC,3,2,XVqKeVKM01,raMyrr25d2,odMX90o5YL,vzqoJrj5ap,e7Mz3xj5r0,NWMWR7eQlz,100,2018,13,4445,False,2018-06-26 20:37:16 UTC,,,,,False,False,False,False,False,False,False,False,False,False
4wM4404BMj,2018-06-16 23:00:00 UTC,0,0,aDQ0lzvQEv,7vQ7BBzqD1,Xj5YkXwQbd,vzqoGO7qap,0Oq6mKg56D,vzqo3mNqap,97,2018,13,3509,False,2018-06-17 01:45:52 UTC,,,,,False,False,False,False,False,False,False,False,False,False
4JMApJpPQK,2018-06-16 23:00:00 UTC,0,1,zeQZeazqKw,eV5D2w9QKn,a35rXdGQL6,gpMOrLOQzy,2lqREma5r0,OlMlY7P5Lz,98,2018,13,5164,False,2018-06-28 00:49:33 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gjMNg8Yk5K,2018-06-14 02:30:00 UTC,2,2,0KPqjA456v,19vQ2095K6,gOMnB7AMwN,Vj58W84M8n,odMXaYo5YL,4JMAEj1MKg,98,2018,16,16234,False,2018-06-25 16:59:29 UTC,,,,,False,False,False,False,False,False,False,False,False,False
EGMP6bG6qa,2018-06-14 01:00:00 UTC,2,2,pzeQZ6xQKw,X0Oq66zq6D,9YqdEL9QvJ,9z5ka6gQA3,kRQa99OQKZ,ljqExEA5x0,99,2018,16,16068,False,2019-10-11 17:05:58 UTC,,,,,False,False,False,False,False,False,False,False,False,False
Pk5LBNXLQO,2018-06-14 00:00:00 UTC,2,1,a2lqRX2Mr0,jYQJ19EqGR,vzqoWjkqap,NWMW84L5lz,Xj5Yre0qbd,odMXxreMYL,95,2018,16,15553,False,2018-06-25 16:48:05 UTC,,,,,False,False,False,False,False,False,False,False,False,False
NWMW2ZoeQl,2018-06-14 00:00:00 UTC,4,4,kRQabn8MKZ,EKXMeX3Q64,KAqB3m7Qbg,2lqRRVnqr0,Xj5Yx60Mbd,vzqoAjJMap,101,2018,6,23011,False,2018-06-14 17:51:59 UTC,,,,,False,False,False,False,False,False,False,False,False,False
EGMP6NX4qa,2018-06-13 23:30:00 UTC,3,0,APk5LGOMOW,jYQJ8EW5GR,gjMNk4v5Kp,NWMW8pj5lz,0x5gDGXq7O,eVq3zow5WO,98,2018,16,15621,False,2018-06-14 17:32:54 UTC,,,,,False,False,False,False,False,False,False,False,False,False
zeQZ4NBx5K,2018-06-13 23:30:00 UTC,0,2,mvzqoLZQap,KAqBN0Vqbg,EGMPLlxMaY,p6qbeb850G,0x5gN9PM7O,7vQ7z0dqD1,97,2018,16,10132,False,2018-06-14 17:32:44 UTC,,,,,False,False,False,False,False,False,False,False,False,False
wvq9d7E75W,2018-06-10 02:30:00 UTC,3,4,0KPqjA456v,eVq3ya6MWO,9vQ202r5K6,Vj58W84M8n,odMXaYo5YL,0Oq6zkzq6D,101,2018,15,17650,False,2018-06-11 18:33:01 UTC,,,,,False,False,False,False,False,False,False,False,False,False
2lqRn8XAqr,2018-06-10 02:30:00 UTC,0,0,WBLMvYAQxe,Z2vQ1xlqrA,jYQJnoVQGR,p6qbX06M0G,gpMOYv1qzy,N6MmpyLQEG,99,2018,15,21144,False,2018-06-11 18:20:37 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gOMnV1JOMw,2018-06-10 02:30:00 UTC,3,0,kaDQ0wRqEv,a2lqR4JMr0,EGMPLlxMaY,wvq9p1Y5Wn,KXMeab1M64,aDQ009EQEv,97,2018,15,25462,False,2018-06-11 15:19:36 UTC,,,,,False,False,False,False,False,False,False,False,False,False
9z5kV8dPMA,2018-06-10 02:00:00 UTC,2,1,jYQJ19EqGR,EKXMeX3Q64,4wM40nzMjB,9Yqda07QvJ,odMXxreMYL,vzqoAjJMap,97,2018,15,39465,False,2018-06-11 15:40:16 UTC,,,,,False,False,False,False,False,False,False,False,False,False
gpMOGDX2Mz,2018-06-10 01:00:00 UTC,2,0,YgOMngl5wN,pzeQZ6xQKw,Pk5LRpDQOW,0x5g6ojM7O,EGMPL0yMaY,kRQa99OQKZ,100,2018,15,16058,False,2018-06-11 16:21:51 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0x5gOKbb57,2018-06-10 00:30:00 UTC,1,1,X0Oq66zq6D,19vQ2095K6,315VrXb59x,9YqdkYR5vJ,ljqExEA5x0,4JMAEj1MKg,99,2018,15,14415,False,2018-06-13 02:29:36 UTC,,,,,False,False,False,False,False,False,False,False,False,False
0Oq6djYdM6,2018-06-10 00:00:00 UTC,2,0,mKAqBBmqbg,APk5LGOMOW,7VqG6KX5vW,eVq3alGMWO,gjMNk8v5Kp,0x5gDGXq7O,101,2018,15,13506,False,2018-06-11 15:52:36 UTC,,,,,False,False,False,False,False,False,False,False,False,False
315V2NBE59,2018-06-09 23:00:00 UTC,5,2,lgpMOvnQzy,jYQJ8EW5GR,9YqdEL9QvJ,ljqEDnO5x0,KAqB3DmQbg,eVq3zow5WO,97,2018,15,22120,False,2018-06-13 02:26:12 UTC,,,,,False,False,False,False,False,False,False,False,False,False
7VqG791Wqv,2018-06-09 21:00:00 UTC,1,1,mvzqoLZQap,a2lqRX2Mr0,,p6qbeb850G,0x5gN9PM7O,Xj5Yre0qbd,100,2018,15,11246,False,2018-06-11 14:39:46 UTC,,,,,False,False,False,False,False,False,False,False,False,False
vzqox1wZQa,2018-06-09 16:30:00 UTC,1,1,Vj58weDM8n,KAqBN0Vqbg,KAqB3m7Qbg,eVq32yn5WO,2vQ1vR0MrA,7vQ7z0dqD1,98,2018,15,25628,False,2018-09-12 14:00:19 UTC,,,,,False,False,False,False,False,False,False,False,False,False
NWMW2ZWjQl,2018-06-09 00:00:00 UTC,0,2,9z5k7Yg5A3,kRQabn8MKZ,EGMPPnAMaY,NWMW8ZN5lz,0Oq6vPrq6D,Xj5Yx60Mbd,97,2018,15,16493,False,2018-06-10 04:52:17 UTC,,,,,False,False,False,False,False,False,False,False,False,False
kRQa3Y3O5K,2018-06-08 23:00:00 UTC,0,0,raMyrr25d2,aDQ0lzvQEv,gOMn7Lx5wN,gpMOoayMzy,NWMWR7eQlz,0Oq6mKg56D,97,2018,12,2188,False,2018-06-18 21:47:24 UTC,,,,,False,False,False,False,False,False,False,False,False,False
